date,open,high,low,close,volume
2024-07-15,693.437063632033,699.8527876098395,690.9873512195098,697.7537231445312,5333730
2024-07-16,699.3590131587309,700.3468083750569,691.9703242334886,697.2944946289062,5582000
2024-07-18,696.1091170922163,703.1026630964072,688.606781843992,702.3223266601562,8646050
2024-07-19,702.3223029297721,702.3223029297721,682.5664013002427,684.7691650390625,9385980
2024-07-22,684.7395728496119,687.3670812782093,676.5803757073037,680.0228271484375,5751930
2024-07-23,684.9371788205336,686.0088979689281,653.9203870988464,664.4996948242188,19322120
2024-07-24,654.9081472736418,657.3479722163322,646.1216906202877,652.6510620117188,31006260
2024-07-25,647.9936333019148,658.4642380166149,647.1490877221169,656.6615600585938,9509650
2024-07-26,659.3582502378174,672.530521142838,658.5729699226509,670.688232421875,11101840
2024-07-29,674.056581862241,677.1335540112017,668.3174946329967,672.9304809570312,7485650
2024-07-30,672.9304784445294,681.4798741060647,670.0214145953803,674.0318603515625,11794130
2024-07-31,674.3627972729777,677.1335553521733,671.0092135447715,672.38720703125,8896590
2024-08-01,674.8122682376168,676.04701215206,666.7617137993547,668.9002685546875,8395230
2024-08-02,664.292236328125,666.7617241955157,659.1655771038124,664.292236328125,6222180
2024-08-05,656.8838006878773,656.8838006878773,645.2870948154039,651.6188354492188,9440410
2024-08-06,654.513081730169,661.5264638920981,643.2028748130365,645.8551025390625,8918280
2024-08-07,651.9448163455381,657.8073783051573,650.0778689927109,655.614501953125,4642840
2024-08-08,654.4192596049028,659.6545620733017,649.114804238119,650.1865234375,6903890
2024-08-09,661.8227103124623,661.8227103124623,651.0557197151685,653.7425537109375,6994900
2024-08-12,653.8314235822261,656.3898394011967,648.3936670614199,652.7498168945312,6748870
2024-08-13,656.3849268793009,656.3849268793009,637.3451514354092,638.614501953125,10723270
2024-08-14,640.338200718303,641.074103275779,635.2460878226439,637.9674682617188,7742760
2024-08-16,642.5607120079574,651.9447654500414,634.6583512146235,651.0458984375,7534190
2024-08-19,655.6984303547882,657.4764496259719,651.3126173310774,653.5598754882812,5287300
2024-08-20,656.6219927918777,669.1225693206712,653.559851951242,664.015625,9571590
2024-08-21,663.9909634660577,666.4949976261717,661.3288483205148,665.3145751953125,6331110
2024-08-22,666.7617199612553,668.2434126722802,664.1835891137271,666.1295166015625,7282600
2024-08-23,667.2556808765337,667.9471495987017,662.3117609048513,665.3640747070312,6180450
2024-08-26,669.3299561128887,673.5775234049675,667.3593096513421,669.5621337890625,8983430
2024-08-27,669.5621151500945,678.946168625842,664.7861041240081,677.9830322265625,20359020
2024-08-28,679.2079417679081,683.2579381807396,676.8372695096431,681.5786743164062,8489860
2024-08-29,680.4970320266902,707.0637410137804,679.7561856802193,697.7340087890625,26391590
2024-08-30,698.4748865110748,712.6991611183636,698.4748865110748,711.2273559570312,20443670
2024-09-02,718.5222408127387,735.907411931538,714.0771624856354,734.924560546875,22963780
2024-09-03,736.8952264960535,736.8952264960535,711.8150916500771,726.4048461914062,18986560
2024-09-04,716.6404930796618,728.6965507012566,715.6823606491989,721.0411376953125,8867460
2024-09-05,723.0660563684515,723.7229184446853,710.5210457914444,715.647705078125,6734470
2024-09-06,716.699754607413,730.4745662042676,716.699754607413,722.7846069335938,18428270
2024-09-09,723.4612370588418,728.7903512278202,717.4159351873451,725.777587890625,8789380
2024-09-10,728.0000891351112,728.0000891351112,710.5210465437442,715.346435546875,13089320
2024-09-11,716.1515287684227,734.1294136865873,711.8348685147892,725.5899047851562,11048900
2024-09-12,732.9439681617731,734.9195583724518,720.7545500341854,733.7638549804688,14467640
2024-09-13,733.7638786030753,756.6510750493478,726.2269968834776,750.5761108398438,22084380
2024-09-16,758.6266592783863,758.6266592783863,723.2636057086117,725.609619140625,26795550
2024-09-17,724.7947323564229,736.401326026185,719.7223943274977,727.560546875,15677860
2024-09-18,729.7089318400728,757.8858119833055,728.8446111030438,753.7963256835938,29749930
2024-09-19,758.1327695118755,765.3436619716622,746.7731254084403,749.7710571289062,17206440
2024-09-20,754.1815909509119,756.1571812350007,739.5868936111133,748.99072265625,16450040
2024-09-23,753.2679512032222,754.2754613292637,743.9777082290137,750.2403564453125,5734970
2024-09-24,750.4279874937021,751.0650743680783,739.2560267590992,746.2001953125,10695400
2024-09-25,745.2914259933434,754.6754797334848,740.6537206206248,753.0851440429688,12720380
2024-09-26,754.6755091847756,768.4453762534998,749.494528346117,767.3588256835938,16681650
2024-09-27,768.5046436612281,771.4680291766314,761.6888328597078,766.1339111328125,11781310
2024-09-30,765.1461278521774,772.8509785441532,758.2463929395738,760.8986206054688,9619520
2024-10-01,756.661000957069,771.9273924557751,755.7620735742294,760.8986206054688,7882880
2024-10-03,751.712136339229,760.6022930107836,729.0916024699577,734.3121337890625,10406620
2024-10-04,732.9440157642659,733.9318109337596,706.767443772685,712.3336791992188,17681110
2024-10-07,712.3336664372425,723.4611932918863,710.2543769355849,718.0678100585938,9362270
2024-10-08,717.6183646378148,720.636071668489,707.2662904765282,709.9234619140625,9038050
2024-10-09,712.7929504847309,733.6156889632591,711.8150429404045,721.1348876953125,10543750
2024-10-10,723.0660397465236,727.8074443425531,718.4233905480286,723.036376953125,5594270
2024-10-11,723.5599416713886,724.0538392424954,713.7856894463122,721.2880249023438,3615870
