date,open,high,low,close,volume
2024-07-15,2525.004868370629,2526.2058790576393,2511.2171718547897,2517.606689453125,920101
2024-07-16,2523.03539758819,2618.2035401549106,2521.690359323134,2583.0859375,3298003
2024-07-18,2594.1829285927874,2643.376276472366,2550.9465464495743,2631.077880859375,5569762
2024-07-19,2631.654457755346,2635.4976917206695,2609.5077751156914,2620.124755859375,1668862
2024-07-22,2599.659824661106,2642.175605907076,2599.6117373158368,2628.099853515625,1911629
2024-07-23,2638.380313247674,2701.121159308212,2624.9289933695,2657.932861328125,3906259
2024-07-24,2640.3016724627655,2649.3812655791385,2570.258828910882,2610.564697265625,3611927
2024-07-25,2610.5651330459305,2618.0594872686443,2565.359040124754,2601.10107421875,2166670
2024-07-26,2617.2424725522474,2620.1248981828116,2581.9327585778365,2604.800048828125,2135309
2024-07-29,2604.943905005056,2613.3990665465953,2587.2651227956057,2605.328369140625,957011
2024-07-30,2609.1714290661307,2646.4027551967984,2580.154827236723,2585.919677734375,1560399
2024-07-31,2598.9871405340136,2603.4548064845294,2570.210971234448,2599.611572265625,1751085
2024-08-01,2607.634235086142,2618.1550411098347,2589.570988606588,2609.12353515625,1886392
2024-08-02,2605.7128261438243,2651.3512329439095,2576.0717881089126,2587.025146484375,1738872
2024-08-05,2571.0757046052054,2634.5371590152968,2561.70782083409,2609.4599609375,3118731
2024-08-06,2613.495074992731,2663.120736017322,2602.493630934585,2642.271240234375,2296031
2024-08-07,2672.680937724784,2672.8251997421476,2628.291632268289,2636.506591796875,1713875
2024-08-08,2646.066651142138,2651.1108958474742,2613.783391199029,2626.081787109375,1464161
2024-08-09,2647.988365284219,2649.909982385296,2612.0542193230376,2639.533203125,1284031
2024-08-12,2630.693760855518,2655.098203741582,2615.7050539259953,2640.974365234375,1297178
2024-08-13,2634.5370281742244,2649.5735880618686,2623.1035003273,2633.96044921875,1051237
2024-08-14,2633.5761711471446,2635.0654712777045,2600.524451664369,2615.368896484375,946995
2024-08-16,2630.5975302627953,2645.682411553872,2604.4635856599443,2640.5419921875,1727926
2024-08-19,2642.271738330815,2651.5915348398116,2629.7812265261523,2635.065673828125,1130327
2024-08-20,2635.065549158341,2648.2285794460054,2627.8594849965834,2643.232421875,1097889
2024-08-21,2641.742926879829,2685.555887581203,2635.449584394862,2681.80859375,1417729
2024-08-22,2693.0980594265625,2699.8718060680067,2673.065343530661,2683.345947265625,1552947
2024-08-23,2689.495041641558,2710.440713352591,2662.7366663031476,2705.25244140625,2111401
2024-08-26,2705.252661115509,2723.84416591014,2693.7229584562397,2710.5849609375,1152244
2024-08-27,2698.9113169229367,2713.419620394313,2651.399379279982,2658.461181640625,1357212
2024-08-28,2651.8313756571047,2672.728959867446,2638.139854967571,2656.010986328125,1723549
2024-08-29,2661.391380337622,2699.871806559106,2637.419255873575,2676.091796875,2129934
2024-08-30,2686.1319941697016,2705.9247410180456,2651.927355908721,2669.125732421875,4029712
2024-09-02,2684.499119525131,2698.815073255556,2670.086991109642,2679.7431640625,957950
2024-09-03,2671.0477444623643,2717.1184670971547,2666.2437017564966,2684.787353515625,2022116
2024-09-04,2671.0476947453803,2732.3954127863854,2663.0248497469543,2729.897216796875,1640986
2024-09-05,2728.7444187868173,2743.1084599551136,2712.9870175378533,2727.20703125,1945173
2024-09-06,2717.2628675406695,2754.1097362282353,2717.2628675406695,2727.6875,1672730
2024-09-09,2741.2830254850464,2823.0476940661742,2731.7708798965596,2807.29052734375,3342754
2024-09-10,2819.0120375659517,2822.4710418704444,2774.3344439235466,2784.99951171875,1536584
2024-09-11,2797.4904873071846,2834.3854446904593,2784.519570865381,2790.332275390625,1913665
2024-09-12,2796.913567246111,2847.2598392446016,2780.7719373945893,2840.5341796875,2454564
2024-09-13,2840.534331776925,2840.534331776925,2804.1197811969887,2818.00341796875,1902001
2024-09-16,2795.9529692747783,2795.9529692747783,2697.373915085818,2754.734375,1489057
2024-09-17,2754.734220040867,2799.6998714212546,2748.008560355651,2760.88330078125,1098661
2024-09-18,2761.363767778583,2780.1476218120856,2749.5457757201657,2763.141357421875,464796
2024-09-19,2763.5255740396533,2819.3005569204092,2760.7393230916587,2797.63427734375,1713010
2024-09-20,2810.172827301893,2872.193064647857,2781.924915858446,2860.903564453125,3641632
2024-09-23,2863.209388903986,2916.05385749114,2853.5532163658545,2909.856689453125,1300470
2024-09-24,2901.64167780885,2901.64167780885,2830.6380232967213,2834.91357421875,1929308
2024-09-25,2834.913608154621,2844.3295785071546,2791.244908103834,2833.376220703125,1055354
2024-09-26,2835.4422567851584,2875.5560144698934,2825.9301112254557,2869.070556640625,1902889
2024-09-27,2869.070188316413,2911.2495851769913,2837.0271328816375,2849.998046875,2977081
2024-09-30,2848.0285396637546,2880.4077395503314,2827.2752165821803,2842.35986328125,1627702
2024-10-01,2846.587262073405,2846.587262073405,2778.0815699262566,2809.163818359375,1184642
2024-10-03,2794.7516790969526,2808.5393746775317,2748.9692486426334,2779.955322265625,1233447
2024-10-04,2777.6974314563677,2799.7960274174525,2706.6456883133583,2737.103271484375,2456486
2024-10-07,2733.5004540047285,2754.109751462268,2714.3323694403375,2722.35498046875,1280975
2024-10-08,2732.539476632422,2772.8934351480907,2689.0148030331857,2708.3271484375,1761488
2024-10-09,2712.746889207585,2715.1010579197173,2652.5042373063156,2660.430908203125,1476282
2024-10-10,2661.4394300011586,2678.157403349832,2626.0816318144653,2646.739013671875,2065078
2024-10-11,2656.4432884023827,2680.6556147827187,2629.7808535241675,2674.1220703125,679307
2024-10-14,2682.193036816241,2694.7794871149144,2656.6354375124847,2679.791015625,874010
2024-10-15,2683.6342332548484,2689.591198858521,2656.8756235177616,2672.440673828125,1082666
2024-10-16,2679.8390730118053,2687.9100055740655,2647.6041338219375,2672.248779296875,1170797
2024-10-17,2670.5191491058513,2672.969257705141,2616.713872890363,2631.318115234375,1368242
2024-10-18,2631.318027881403,2632.61521314749,2587.889531863665,2610.61279296875,1137277
2024-10-21,2608.594889629369,2630.6934835378315,2575.398911430661,2587.985595703125,792345
2024-10-22,2579.8669872871565,2603.7910250164714,2568.961717025015,2576.60009765625,1272253
