date,open,high,low,close,volume
2024-07-15,1551.1645291711836,1565.6457959912527,1548.5629059246094,1557.3006591796875,832804
2024-07-16,1560.0497152259618,1565.940400116683,1546.255646835007,1550.5264892578125,688481
2024-07-18,1546.3049410203416,1567.5113848136457,1541.6414816744073,1565.2042236328125,1665636
2024-07-19,1555.8279440797767,1560.7859849252718,1536.6342018625041,1540.0704345703125,1649335
2024-07-22,1526.718240410413,1560.540540133168,1526.718240410413,1558.4296875,826636
2024-07-23,1558.0861897515051,1576.3964263476482,1545.617621048659,1572.420166015625,1502677
2024-07-24,1572.8127976757155,1595.3446184679487,1562.9949899498995,1589.94482421875,2923358
2024-07-25,1585.4286377772735,1650.6680412471437,1573.0090871825755,1635.450439453125,5329712
2024-07-26,1640.0156541418469,1692.3937545721326,1634.6649968354645,1683.0177001953125,4591049
2024-07-29,1683.9993918798114,1697.2534316934696,1661.9093255237142,1691.8536376953125,3187339
2024-07-30,1684.833965783752,1694.0135920704186,1666.0819769307482,1670.59814453125,1525840
2024-07-31,1671.0890616162783,1699.4134134881244,1664.3147501841572,1688.0247802734375,1594881
2024-08-01,1694.062707183972,1714.6309662379265,1650.6680453818126,1683.9503173828125,5258291
2024-08-02,1669.027322418239,1710.0658068726846,1653.1715388860086,1700.1007080078125,2992406
2024-08-05,1693.5718965306942,1725.9706632469336,1683.754088434864,1689.006591796875,5165558
2024-08-06,1693.571722695834,1702.4077490751165,1672.9051908368897,1676.439697265625,1710278
2024-08-07,1688.6629251804575,1705.205907193346,1678.2560729829047,1702.849609375,1922313
2024-08-08,1703.3897671482764,1716.7910996602293,1696.8609005556539,1705.4024658203125,2480113
2024-08-09,1717.92014823975,1717.92014823975,1698.529976802472,1703.684326171875,751683
2024-08-12,1703.3896920091029,1716.6437328402976,1698.5299249761804,1702.2606201171875,1526788
2024-08-13,1708.2985744058938,1719.9326527968142,1694.1609070622426,1708.396728515625,2076963
2024-08-14,1715.661972895646,1721.0617673740014,1701.033414794116,1709.9185791015625,2207250
2024-08-16,1717.7237098476257,1719.245518067016,1697.155449473692,1710.99853515625,2180718
2024-08-19,1720.9144641379314,1720.9144641379314,1708.936786227169,1715.95654296875,1363446
2024-08-20,1719.8836185879832,1738.5374534106454,1713.354752430794,1734.16845703125,1766597
2024-08-21,1737.7520150265498,1739.6664396469619,1725.28344681205,1732.49951171875,1184193
2024-08-22,1737.261060013632,1737.261060013632,1716.5455098849586,1718.7545166015625,1369554
2024-08-23,1721.7981602355794,1748.9934417559498,1719.9818896380893,1743.3973388671875,3515492
2024-08-26,1747.5698416863465,1747.5698416863465,1732.352239132336,1740.1573486328125,933372
2024-08-27,1745.6062589174462,1759.9402345995916,1734.953961227956,1756.798583984375,1231023
2024-08-28,1764.161902855644,1789.7863571761827,1753.8040677156985,1778.8394775390625,1768949
2024-08-29,1776.925170868183,1793.566308210585,1757.6331533431676,1766.4200439453125,3205924
2024-08-30,1765.3890897422132,1794.8425124117284,1758.6639155352639,1788.4609375,3036374
2024-09-02,1796.609799921785,1803.5314027811555,1772.3107241358114,1782.8648681640625,1617946
2024-09-03,1786.841108725935,1806.0349718708212,1772.212550405019,1778.4959716796875,2148689
2024-09-04,1778.495913140363,1801.5677618617533,1768.4817969529986,1799.4569091796875,2473477
2024-09-05,1799.8005397633726,1810.3056663778948,1786.841080960854,1793.22265625,1902919
2024-09-06,1786.399323481622,1816.2945012529176,1772.1143647359547,1791.3082275390625,1701134
2024-09-09,1791.3082287333718,1801.9605265758614,1779.8213213235288,1788.6573486328125,1544883
2024-09-10,1796.658904226238,1808.685719295512,1792.4371987532006,1802.8931884765625,1460472
2024-09-11,1802.9422644784013,1823.6578151523277,1797.7387783593708,1812.07275390625,1701900
2024-09-12,1821.3506871629784,1837.4027793801297,1806.8694202669822,1831.4139404296875,2744070
2024-09-13,1831.0212305214304,1831.0212305214304,1817.6690353297818,1819.9761962890625,1322430
2024-09-16,1828.0759010741297,1839.2190894986368,1817.178157856534,1829.008544921875,1284085
2024-09-17,1829.05757779554,1835.586443897025,1825.3758999014267,1832.10107421875,738265
2024-09-18,1833.9665463516135,1833.9665463516135,1796.2661394166694,1802.549560546875,1202676
2024-09-19,1811.5820163586548,1822.185297710576,1801.5678994067387,1812.4166259765625,1675819
2024-09-20,1817.3745764618775,1836.912040087871,1808.3422402374852,1831.7576904296875,4229991
2024-09-23,1832.9848892847729,1840.8391362661753,1823.6579709943576,1828.76318359375,812520
2024-09-24,1822.185173498176,1846.3860943029567,1822.185173498176,1834.064697265625,2528953
2024-09-25,1839.8571885384754,1841.8207501057523,1824.688723369776,1836.4700927734375,956893
2024-09-26,1836.4702923839318,1870.2925961179917,1833.0340592677046,1863.8128662109375,2452807
2024-09-27,1883.0064078660423,1923.6031391858721,1880.3556476861638,1913.1961669921875,3809008
2024-09-30,1913.490805983403,1924.6339942501181,1886.050080177827,1891.5970458984375,2608461
2024-10-01,1889.7807205201098,1899.5003742633467,1867.6906528519742,1884.969970703125,1275678
2024-10-03,1866.1690631664353,1901.0222828847598,1861.5056041900398,1876.035888671875,2492195
2024-10-04,1876.035841023236,1916.6815906175766,1868.9670671139115,1875.25048828125,2798189
2024-10-07,1875.2504375063515,1883.0064098356966,1853.6512602227767,1870.537841796875,1691999
2024-10-08,1869.310506718977,1886.4425324896276,1866.905191873108,1882.220947265625,2309881
2024-10-09,1860.0329362453656,1911.5272933062909,1859.9837992649038,1895.6715087890625,1597182
2024-10-10,1894.444191614771,1902.642037255861,1849.5768573744979,1853.356689453125,2383012
2024-10-11,1864.4017681663313,1874.5631756349464,1856.0566312366768,1867.2979736328125,1019117
2024-10-14,1868.3289120411089,1880.8466175737017,1860.5728195457734,1874.9559326171875,676879
2024-10-15,1883.0555567343888,1885.4118546015413,1860.13099923871,1863.8616943359375,1383203
2024-10-16,1874.1703275706002,1879.8155669216453,1852.6202878994723,1863.9107666015625,1401914
2024-10-17,1888.504571804553,1888.602725918727,1845.4043692084228,1855.1240234375,1447059
2024-10-18,1865.3836360026626,1882.957537384789,1838.5809705573688,1875.5450439453125,1203693
2024-10-21,1883.8409789572688,1885.5590952952314,1856.105672358728,1862.4381103515625,660583
2024-10-22,1857.5292770201536,1871.274208245461,1846.7296882002688,1853.160400390625,1192915
2024-10-23,1845.7970516759176,1855.1239693299722,1798.6224360239994,1805.8385009765625,1673366
2024-10-24,1796.6589179627958,1825.6705894126794,1796.1188905680606,1815.214599609375,1739776
2024-10-25,1822.9706180096227,1841.428024945741,1816.39261481174,1826.5050048828125,2148004
2024-10-28,1829.2540626504215,1881.0921403437148,1801.5678901517313,1868.2308349609375,2445724
2024-10-29,1886.9826289820987,1887.669827578594,1828.075783124177,1837.5008544921875,2295542
2024-10-30,1834.4574303094903,1846.631536235311,1786.8410613664823,1818.356201171875,1900203
2024-10-31,1826.1123428474318,1838.3846032160302,1808.5384420303405,1815.214599609375,2572932
2024-11-01,1826.1124514278856,1830.9722188842948,1798.1808331066618,1824.5416259765625,107596
2024-11-04,1811.3856232094604,1811.3856232094604,1728.0324071477992,1775.943359375,5031861
2024-11-05,1772.1143852853427,1799.6042483257802,1766.665453779882,1770.7398681640625,1658010
2024-11-06,1782.472056529425,1806.4765474965047,1769.3651878757273,1794.1551513671875,2060619
2024-11-07,1811.3854880311178,1811.3854880311178,1746.3916501660215,1758.3201904296875,1909269
2024-11-08,1767.0089919230377,1781.9811479380194,1758.3201366537132,1776.63037109375,1644075
2024-11-11,1784.2884588851225,1784.53390408636,1759.302065491375,1761.90380859375,1069649
2024-11-12,1769.070834763287,1791.749947110885,1762.394677432797,1768.0399169921875,2471888
2024-11-13,1758.3693820895473,1764.5546489600354,1738.1937390634055,1746.5880126953125,1810332
2024-11-14,1747.2752202716879,1763.2782950528315,1731.0268201398587,1735.9847412109375,1473358
2024-11-18,1766.2237389757813,1766.2237389757813,1711.4403199228398,1715.907470703125,1533025
2024-11-19,1698.5298686529584,1773.8324057546442,1698.4807316759566,1744.869873046875,1933316
2024-11-21,1739.7155778177669,1758.8111664416415,1726.019783594568,1747.56982421875,2014349
2024-11-22,1752.4787959528114,1781.8830841144545,1735.8376586860627,1762.5911865234375,1420813
2024-11-25,1773.0962304777586,1796.658971082114,1751.644342688469,1766.1256103515625,3137448
2024-11-26,1773.832431243459,1773.832431243459,1721.2580223291106,1729.5050048828125,1589883
2024-11-27,1728.032282955618,1746.195226923637,1708.5439589375678,1717.5762939453125,1982546
2024-11-28,1717.5763402527514,1728.6213740446012,1692.0010228025067,1702.6533203125,3071758
2024-11-29,1711.145819946305,1763.0820494392226,1707.5131589943421,1748.4534912109375,2427677
2024-12-02,1767.2054575832758,1780.9503889200346,1759.4985021958512,1775.5997314453125,1948045
2024-12-03,1797.8861527626796,1798.6224883883845,1755.7677310031033,1767.254638671875,1543970
2024-12-04,1777.5141234921414,1781.7848459670654,1752.4787133021111,1767.4017333984375,2320116
2024-12-05,1775.7468196918808,1792.6825378688168,1743.0535921624357,1780.4102783203125,2742263
2024-12-06,1782.766629743128,1790.7190302004863,1768.1872089302567,1771.967041015625,1590478
2024-12-09,1781.7357901782336,1786.7918652690996,1763.9654623557904,1773.7342529296875,1528215
2024-12-10,1787.8228469337585,1789.7864085448884,1763.278326794635,1776.97412109375,2043634
2024-12-11,1791.0627072557495,1793.0752859271595,1772.1634274268524,1780.9503173828125,1745911
2024-12-12,1785.8592075480015,1786.8409883108097,1765.2909485056848,1772.5560302734375,1082394
2024-12-13,1771.8688336130672,1783.6993397563392,1741.7282121004541,1780.4102783203125,1391111
2024-12-16,1785.5647800359661,1789.2955951962927,1759.694878664527,1776.8270263671875,1483330
2024-12-17,1777.0232154999987,1782.6684549967529,1750.6132884937524,1756.4549560546875,1608164
2024-12-18,1765.2419706602905,1789.2464645363686,1760.1367581719824,1768.2364501953125,1732860
2024-12-19,1768.1872940025874,1796.069893846179,1758.1731773665206,1790.0810546875,1924091
2024-12-20,1790.0809694183893,1792.6825926451384,1761.412898329345,1775.8941650390625,2513418
2024-12-23,1778.0050417744042,1794.695315496196,1763.9165111608556,1781.5394287109375,1299181
2024-12-24,1781.8339756691419,1798.3769579735872,1770.298051412999,1785.8592529296875,1121058
2024-12-26,1786.8410064239474,1811.43466272011,1781.3430580657462,1807.802001953125,1402706
2024-12-27,1811.8765512849438,1832.0030586278542,1803.285968882482,1827.339599609375,1668898
2024-12-30,1828.1250174241786,1861.2109830039171,1821.2034147288757,1849.576904296875,6021550
2024-12-31,1842.6063645069937,1875.201441094303,1834.7521176333003,1851.9822998046875,1844944
